word,notAllowHomophoneNum,allowHomophoneNum,isCommonlyUsed
绿林好汉,2,18,false
绿林强盗,10,18,false
绿女红男,14,18,false
绿水青山,70,84,false
绿蓑青笠,0,32,false
绿叶成阴,12,30,false
绿叶成荫,0,18,false
绿衣黄里,7,39,false
绿衣使者,0,7,false
鸾翱凤翥,0,31,false
鸾俦凤侣,0,7,false
鸾颠凤倒,32,40,false
鸾飞凤舞,15,35,false
鸾飞凤翥,0,31,false
鸾分凤离,29,61,false
鸾凤分飞,65,78,false
鸾凤和鸣,17,24,false
鸾歌凤吹,29,34,false
鸾歌凤舞,15,35,false
鸾孤凤寡,11,15,false
鸾孤凤只,19,55,false
鸾鹄停峙,0,36,false
鸾鹄在庭,0,5,false
鸾回凤翥,0,31,false
鸾交凤俦,0,10,false
鸾交凤友,0,18,false
鸾胶凤丝,4,15,false
鸾鸣凤奏,0,1,false
鸾漂凤泊,0,13,false
鸾飘凤泊,0,13,false
鸾跂鸿惊,65,84,false
鸾停鹄峙,0,36,false
鸾翔凤集,6,56,false
鸾翔凤翥,0,31,false
鸾音鹤信,18,27,false
鸾吟凤唱,2,15,false
鸾舆凤驾,5,23,false
鸾只凤单,12,28,false
鸾姿凤态,0,5,false
卵覆鸟飞,65,78,false
卵石不敌,8,22,false
卵与石斗,38,43,false
乱臣贼子,7,22,false
乱弹琴,10,22,false
乱点鸳鸯,0,11,false
乱箭攒心,199,208,false
乱七八遭,15,22,true
乱七八糟,1,8,true
乱琼碎玉,59,95,false
乱世凶年,22,27,false
乱世英雄,14,19,false
乱首垢面,55,63,false
乱头粗服,3,40,false
乱语胡言,118,146,false
乱坠天花,43,50,false
乱作胡为,35,67,false
乱作一团,2,3,false
掠地攻城,5,20,false
掠美市恩,20,21,false
掠人之美,11,18,false
掠影浮光,22,23,false
略高一筹,0,10,false
略迹论心,199,208,false
略迹原情,46,59,false
略迹原心,199,208,false
略见一斑,1,9,false
略窥一斑,1,9,false
略胜一筹,0,10,false
略识之无,309,329,false
略无忌惮,0,16,false
略逊一筹,0,10,false
略知皮毛,17,23,false
略知一二,21,26,false
沦肌浃髓,0,7,false
沦浃肌髓,0,7,false
沦落风尘,3,12,false
纶巾羽扇,5,19,false
纶音佛语,20,56,false
轮扁斫轮,1,4,false
轮焉奂焉,0,28,false
论辩风生,48,58,false
论长道短,13,15,false
论长说短,13,15,false
论道经邦,1,7,false
论德使能,19,19,false
论短道长,74,87,false
论甘忌辛,0,9,false
论高寡合,10,23,false
论功封赏,22,27,false
论功受赏,22,27,false
论功行封,9,23,false
论功行赏,22,27,false
论黄数白,101,108,false
论黄数黑,17,17,false
论今说古,14,29,false
论列是非,15,28,false
论千论万,83,93,false
论世知人,168,176,false
论心定罪,20,24,false
论议风生,48,58,false
论资排辈,0,10,false
捋虎须,5,20,false
捋袖揎拳,6,12,false
罗敷有夫,8,45,false
罗掘俱穷,40,43,false
罗掘一空,19,22,false
罗钳吉网,2,12,false
罗雀掘鼠,28,52,false
罗之一目,88,98,false
罗织构陷,3,22,false
罗织罪名,56,63,false
锣鼓喧天,176,183,false
裸裎袒裼,0,31,false
裸袖揎拳,6,12,false
攞袖揎拳,6,12,false
洛阳才子,7,22,false
洛阳纸贵,21,34,false
络绎不绝,26,38,true
荦荦大端,3,5,false
荦荦大者,0,7,false
荦荦确确,4,10,false
骆驿不绝,26,38,false
落草为寇,0,3,false
落地生根,22,23,false
落花流水,79,81,false
落花无言,118,146,false
落花有意，流水无情,46,59,false
落荒而逃,0,9,false
落荒而走,18,19,false
落井投石,15,60,false
落井下石,15,60,false
落阱下石,15,60,false
落落大方,27,34,false
落落寡合,10,23,false
落落穆穆,0,10,false
落落难合,10,23,false
落魄不羁,0,50,false
落魄不偶,1,7,false
落魄江湖,0,17,false
落汤螃蟹,0,14,false
落拓不羁,0,50,false
落雁沉鱼,69,105,false
落叶归根,22,23,false
落叶知秋,29,33,false
落英缤纷,11,19,false
落月屋梁,1,6,false
落纸云烟,17,45,false
麻痹不仁,17,25,false
麻痹大意,31,77,false
麻痺不仁,17,25,false
麻姑献寿,5,14,false
麻木不仁,17,25,false
麻雀虽小，肝胆俱全,18,24,false
麻雀虽小，五脏俱全,18,24,false
马勃牛溲,0,1,false
马浡牛溲,0,1,false
马不解鞍,7,13,false
马不停蹄,2,20,true
马尘不及,6,56,false
马迟枚疾,30,80,false
马齿徒长,74,84,false
马齿徒增,1,4,false
马到成功,24,37,false
马到功成,46,61,false
马耳春风,172,186,false
马耳东风,172,186,false
马翻人仰,15,26,false
马放南山,70,84,false
马腹逃鞭,13,21,false
马革裹尸,7,52,false
马革盛尸,7,52,false
马工枚速,0,7,false
马后炮,2,10,false
马迹蛛丝,4,15,false
马角乌白,101,108,false
马角乌头,40,43,false
马空冀北,18,28,false
马龙车水,79,81,false
马鹿异形,27,40,false
马鹿易形,27,40,false
马马虎虎,36,53,false
马毛猬磔,0,7,false
马毛蝟磔,0,7,false
马面牛头,40,43,false
马牛襟裾,0,27,false
马牛其风,172,186,false
马前泼水,79,81,false
马前卒,0,4,false
马去马归,20,33,false
马如流水,79,81,false
马如游龙,124,130,false
马如游鱼,69,105,false
马入华山,70,84,false
马上得天下,31,44,false
马上房子,7,22,false
马上功成,46,61,false
马上看花,43,50,false
马上墙头,40,43,false
马首是瞻,3,18,false
马首欲东,171,178,true
马瘦毛长,74,87,false
马水车龙,124,130,false
马咽车阗,0,7,false
马仰人翻,18,32,false
马中关五,77,97,false
马壮人强,41,48,false
马捉老鼠,28,52,false
马足车尘,3,12,false
马足龙沙,1,7,false
蚂蚁缘槐,0,3,false
骂不绝口,55,58,false
骂天扯地,28,42,false
骂天咒地,28,42,false
埋轮破柱,2,33,false
埋声晦迹,0,50,false
埋天怨地,28,42,false
埋头顾影,3,21,false
埋头苦干,19,26,false
买菜求益,2,48,false
买臣覆水,79,81,false
买东买西,12,43,false
买椟还珠,28,59,false
买犊卖刀,16,24,false
买官鬻爵,0,12,false
买贱卖贵,21,34,false
买静求安,79,85,false
买爵贩官,15,23,false
买空卖空,19,22,false
买犁卖剑,9,40,false
买马招兵,42,50,false
买马招军,3,10,false
买牛卖剑,9,40,false
买牛息戈,0,7,false
买上告下,31,44,false
买上嘱下,31,44,false
买田阳羡,0,19,false
买铁思金,125,145,false
买王得羊,10,21,false
买笑寻欢,13,22,false
买笑迎欢,13,22,false
买笑追欢,13,22,false
迈古超今,13,33,false
麦饭豆羹,1,7,false
麦丘之祝,8,39,false
麦穗两岐,0,38,false
麦穗两歧,1,39,false
麦秀两岐,0,38,false
麦秀两歧,1,39,false
麦秀黍离,29,61,false
卖刀买犊,0,14,false
卖犊买刀,16,24,false
卖儿贴妇,5,42,false
卖儿鬻女,12,12,false
卖法市恩,20,21,false
卖富差贫,19,22,false
卖公营私,2,13,false
卖狗悬羊,10,21,false
卖乖弄俏,0,12,false
卖官贩爵,0,12,false
卖官卖爵,0,12,false
卖官鬻爵,0,12,false
卖官鬻狱,0,36,false
卖国求利,22,54,false
卖国求荣,4,10,false
卖剑买犊,0,14,false
卖剑买牛,35,37,false
卖剑买琴,10,22,false
卖爵鬻官,15,23,false
卖空买空,19,22,true
卖李钻核,0,13,false
卖履分香,15,29,false
卖男鬻女,12,12,false
卖妻鬻子,7,22,false
卖俏行奸,1,32,false
卖俏迎奸,1,32,false
卖身投靠,1,4,false
卖头卖脚,6,30,false
卖文为生,48,58,false
卖笑追欢,13,22,false
卖友求荣,4,10,false
卖主求荣,4,10,false
脉脉含情,46,59,false
脉脉相通,61,69,false
蛮不讲理,9,41,false
蛮触相争,21,32,false
蛮横无理,9,41,false
蛮来生作,24,30,false
蛮烟瘴雾,13,33,false
蛮烟瘴雨,46,82,false
瞒上不瞒下,31,44,false
瞒上欺下,31,44,false
瞒神弄鬼,37,50,false
瞒天大谎,0,6,false
瞒天过海,37,41,false
瞒天瞒地,28,42,false
瞒天昧地,28,42,false
瞒天讨价,3,21,false
瞒天要价,3,21,false
瞒心昧己,2,52,false
满不在乎,0,17,true
满不在意,31,77,false
满城风雨,46,82,false
满打满算,0,1,false
满而不溢,6,52,false
满腹狐疑,12,58,false
满腹经纶,1,4,false
满腹牢骚,6,9,false
满腹文章,4,14,false
满腹疑团,2,3,false
满腹珠玑,0,50,false
满谷满坑,3,5,false
满坑满谷,2,17,false
满脸春风,172,186,false
满脸春色,10,13,false
满面春风,172,186,false
满面红光,22,23,false
满目疮痍,0,46,false
满目荆榛,0,10,true
满目凄凉,0,5,false
满盘皆输,4,28,false
满腔热忱,0,9,false
满腔热枕,36,45,false
满山遍野,13,20,false
满舌生花,43,50,false
满天飞,65,78,false
满天星斗,38,43,false
满袖春风,172,186,false
满园春色,10,13,false
满载而归,20,33,false
满招损，谦受益,2,48,false
满纸空言,118,146,false
满坐风生,48,58,false
满座风生,48,58,false
曼衍鱼龙,124,130,false
谩不经意,31,77,false
谩藏诲盗,10,18,false
谩辞哗说,32,38,false
谩天谩地,28,42,false
谩天昧地,28,42,false
慢藏诲盗,10,18,false
慢腾斯礼,14,46,false
慢条丝礼,14,46,false
慢条斯礼,14,46,false
慢条斯理,9,41,true
慢条厮礼,14,46,false
慢易生忧,14,32,false
漫不加意,31,77,false
漫不经心,199,208,true
漫不经意,31,77,false
漫藏诲盗,10,18,false
漫地漫天,176,183,false
漫山遍野,13,20,false
漫山塞野,13,20,false
漫天蔽野,13,20,false
漫天遍地,28,42,false
漫天遍野,13,20,false
漫天大谎,0,6,false
漫天盖地,28,42,false
漫天过海,37,41,false
漫天叫价,3,21,false
漫天开价,3,21,false
漫天掩地,28,42,false
漫天要价,3,21,false
漫天匝地,28,42,false
漫条斯理,9,41,false
漫无边际,2,52,false
漫无止境,0,19,false
蔓草难除,12,25,false
蔓蔓日茂,0,6,false
蔓引株求,26,30,false
忙不择价,3,21,false
忙里偷闲,23,42,false
忙忙碌碌,4,16,false
忙中有错,6,12,false
忙中有失,22,67,false
芒刺在背,27,37,false
芒寒色正,45,56,false
芒芒苦海,37,41,false
芒鞋竹笠,0,32,false
尨眉皓发,42,45,false
盲风暴雨,46,82,false
盲风妒雨,46,82,false
盲风怪雨,46,82,false
盲风怪云,90,99,false
盲风晦雨,46,82,false
盲风涩雨,46,82,false
盲人把烛,0,31,false
盲人扪烛,0,31,false
盲人摸象,5,19,false
盲人骑瞎马,54,59,false
盲人说象,5,19,false
盲人瞎马,54,59,false
盲翁扪钥,0,17,false
盲翁扪籥,0,8,false
盲者得镜,5,24,false
茫茫苦海,37,41,false
茫然不解,30,51,false
茫然若失,22,67,false
茫然自失,22,67,false
茫无边际,2,52,false
茫无端绪,0,15,false
茫无所知,48,84,false
茫无头绪,0,15,false
茫无涯际,2,52,false
蟒袍玉带,8,15,false
猫哭老鼠,28,52,false
猫噬鹦鹉,0,20,false
猫鼠同处,6,19,false
猫鼠同眠,6,14,false
猫鼠同乳,4,12,false
毛发不爽,3,6,false
毛发倒竖,1,25,false
毛发丝粟,1,8,false
毛发悚然,2,4,false
毛发耸然,2,4,false
毛发之功,24,37,false
毛骨悚然,2,4,true
毛骨耸然,2,4,false
毛骨竦然,2,4,false
毛举缕析,23,54,false
毛举细故,20,35,false
毛举细务,0,20,false
毛森骨立,19,51,false
毛手毛脚,6,30,false
毛遂堕井,19,38,false
毛遂自荐,0,31,false
毛羽零落,24,34,false
毛羽未丰,31,45,false
茅茨土阶,0,21,false
茅庐三顾,22,37,false
茅塞顿开,51,53,false
茅室蓬户,5,22,false
茅屋采椽,0,6,false
茂林修竹,7,38,false
冒大不韪,0,32,false
冒名顶替,3,21,false
冒名接脚,6,30,false
冒天下之大不韪,0,32,false
贸首之仇,4,14,false
贸首之雠,0,10,false
貌合情离,29,61,false
貌合神离,29,61,false
貌合心离,29,61,false
貌合行离,29,61,false
貌合形离,29,61,false
貌离神合,10,23,false
貌是情非,15,28,false
貌是心非,15,28,false
貌似强大,198,203,false
没查没利,22,54,false
没齿不忘,20,30,false
没齿难忘,20,30,false
没齿无怨,8,23,false
没颠没倒,32,40,false
没而不朽,15,25,false
没法没天,176,183,false
没法奈何,14,27,false
没计奈何,14,27,false
没金铩羽,3,39,false
没金饮羽,3,39,false
没精打采,9,16,false
没精打彩,3,10,false
没精没彩,3,10,false
没精塌彩,3,10,false
没可奈何,14,27,false
没里没外,15,16,false
没毛大虫,2,8,false
没没无闻,23,30,false
没眉没眼,27,55,false
没轻没重,78,86,false
没日没夜,12,19,false
没石饮羽,3,39,false
没世不忘,20,30,false
没世不渝,0,36,false
没世难忘,20,30,false
没世穷年,22,27,false
没世无称,16,31,false
没世无闻,23,30,false
没头苍蝇,16,34,false
没头没脸,6,15,false
没头没脑,0,3,true
没完没了,9,17,true
没卫饮羽,3,39,false
没屋架梁,1,6,false
没衷一是,10,55,false
枚速马工,1,8,false
眉飞色舞,15,35,true
眉飞眼笑,8,31,false
眉高眼低,18,32,false
眉花眼笑,8,31,false
眉欢眼笑,8,31,false
眉睫之祸,32,40,false
眉睫之内,12,12,false
眉开眼笑,8,31,true
眉来眼去,16,26,false
眉毛胡子一把抓,5,5,false
眉目传情,46,59,false
眉目如画,41,48,false
眉清目秀,7,17,false
眉头不伸,3,13,false
眉头眼尾,3,35,false
眉头一皱，计上心来,25,27,false
眉语目笑,8,31,false
梅妻鹤子,7,22,false
媒妁之言,118,146,false
每饭不忘,20,30,false
每况愈下,31,44,false
每下愈况,0,5,false
美不胜收,13,22,false
美景良辰,0,9,false
美轮美奂,0,9,false
美女簪花,43,50,false
美芹之献,2,21,false
美人迟暮,19,29,false
美人香草,27,29,false
美如冠玉,59,95,false
美言不信,18,27,false
美意延年,22,27,false
美玉无瑕,2,15,false
美中不足,18,22,false
昧旦晨兴,29,42,false
昧地瞒天,176,183,false
昧地谩天,176,183,false
昧己瞒心,199,208,false
昧死以闻,23,30,false
袂云汗雨,46,82,false
门不停宾,8,10,false
门不夜关,9,17,false
门不夜扃,0,1,false
门单户薄,6,19,false
门殚户尽,17,37,false
门当户对,16,17,false
门到户说,32,38,false
门户之见,73,104,false
门户之争,21,32,false
门阶户席,12,43,false
门禁森严,11,39,false
门堪罗雀,6,12,false
门可罗雀,6,12,false
门可张罗,7,17,false
门闾之望,47,57,false
门墙桃李,8,40,false
门生故旧,17,30,false
门生故吏,0,32,false
门衰祚薄,6,18,false
门庭赫奕,0,46,false
门庭如市,7,52,false
门庭若市,7,52,false
门外汉,2,18,false
门无杂宾,8,10,false
门无杂客,0,13,false
扪参历井,19,38,false
扪虱而谈,26,40,false
扪虱而言,118,146,false
扪心无愧,2,11,false
扪心自问,19,26,false
闷海愁山,70,84,false
闷葫芦,0,12,false
闷闷不乐,46,47,true
盟山誓海,37,41,false
猛虎插翅,0,17,false
猛虎出山,70,84,false
猛虎深山,70,84,false
猛虎添翼,1,47,false
猛志常在,12,16,false
蒙混过关,9,17,false
蒙昧无知,48,84,false
蒙袂辑屦,1,28,false
蒙头转向,10,24,false
蒙以养正,45,56,false
蒙在鼓里,7,39,true
懵懵懂懂,0,7,false
孟母三迁,20,35,false
梦笔生花,43,50,false
梦断魂劳,15,19,false
梦幻泡影,3,21,false
梦魂颠倒,32,40,false
梦见周公,33,46,false
梦里南轲,0,13,false
梦寐以求,26,30,true
梦撒寮丁,3,8,false
梦撒撩丁,3,8,false
梦想颠倒,32,40,false
梦熊之喜,18,49,false
梦中说梦,11,17,false
弥缝其阙,0,6,false
弥留之际,2,52,false
弥日累夜,12,19,false
弥山亘野,13,20,false
弥天大谎,0,6,false
弥天大祸,32,40,false
弥天大罪,20,24,false
迷而不反,44,58,false
迷而不返,19,33,false
迷而知反,44,58,false
迷而知返,19,33,false
迷花沾草,27,29,false
迷魂夺魄,5,9,false
迷魂汤,3,9,false
迷魂淫魄,5,9,false
迷魂阵,0,10,false
迷惑不解,30,51,false
迷惑视听,8,13,false
迷金醉纸,4,40,false
迷离徜仿,0,7,false
迷离徜恍,5,11,false
迷离惝恍,5,11,false
迷离恍惚,0,17,false
迷离扑朔,0,6,false
迷恋骸骨,17,32,false
迷迷荡荡,6,9,false
迷人眼目,88,98,false
迷天大谎,0,6,false
迷天大罪,20,24,false
迷头认影,3,21,false
迷涂知反,44,58,false
迷途知反,44,58,false
迷途知返,19,33,false
迷踪失路,10,22,false
猕猴骑土牛,35,37,false
糜躯碎首,16,25,false
麋沸蚁动,15,22,false
靡不有初，鲜克有终,9,17,false
靡坚不摧,15,21,false
靡靡之乐,46,54,false
靡靡之声,26,36,false
靡靡之音,4,22,false
靡然成风,172,186,false
靡然从风,172,186,false
靡然顺风,172,186,false
靡然乡风,172,186,false
靡然向风,172,186,false
靡所底止,8,44,false
靡所适从,34,36,false
靡颜腻理,9,41,false
靡衣偷食,49,94,false
靡衣媮食,49,94,false
靡衣玉食,49,94,false
靡有孑遗,82,128,false
靡知所措,2,8,false
米粒之珠,28,59,false
米盐博辩,3,11,false
米已成炊,10,15,false
米珠薪桂,11,24,false
觅迹寻踪,0,3,true
秘而不露,15,27,false
秘而不宣,0,14,false
秘而不言,118,146,false
密不通风,172,186,false
密锣紧鼓,25,40,false
密密层层,8,9,false
密约偷期,1,39,false
密云不雨,46,82,false
蜜里调油,20,38,false
眠花藉柳,39,44,false
眠花宿柳,39,44,false
眠花卧柳,39,44,false
眠花醉柳,39,44,false
眠霜卧雪,23,29,false
眠思梦想,5,19,false
眠云卧石,15,60,false
绵里薄材,13,20,false
绵里藏针,8,18,false
绵力薄材,13,20,false
绵绵不断,58,60,false
绵绵不绝,26,38,false
绵绵瓜瓞,0,6,true
绵延不断,58,60,false
绵言细语,20,56,false
免怀之岁,17,24,false
免开尊口,55,58,false
黾穴鸲巢,5,10,false
俛拾地芥,0,21,false
俛拾仰取,17,27,false
俛首帖耳,34,39,false
勉为其难,21,25,false
眄视指使,21,66,false
偭规错矩,0,27,false
偭规越矩,0,27,false
腼颜人世,13,58,false
腼颜事仇,4,14,false
腼颜事敌,8,22,false
腼颜天壤,0,2,false
面北眉南,30,34,false
面壁功深,76,86,false
面壁磨砖,0,2,false
面不改容,3,9,false
面不改色,10,13,false
面从腹诽,1,14,false
面缚衔璧,2,28,false
面缚舆榇,0,9,false
面红耳赤,16,33,false
面红耳热,12,13,false
面红颈赤,16,33,false
面红面赤,16,33,false
面红面绿,20,27,false
面黄肌瘦,5,14,false
面谩腹诽,1,14,false
面面皆到,0,8,false
面面俱到,0,8,false
面面俱圆,5,20,false
面面厮觑,0,10,false
面面相睹,7,21,false
面面相看,15,21,false
面面相窥,3,12,true
面面相觑,0,10,true
面面圆到,0,8,false
面命耳提,6,24,false
面目可憎,0,3,false
面目全非,15,28,true
面目一新,13,22,false
面目狰狞,0,2,false
面朋口友,0,18,false
面墙而立,19,51,false
面如傅粉,15,23,false
面如冠玉,59,95,false
面如灰土,16,26,false
面如满月,35,43,false
面如凝脂,1,37,false
面如死灰,12,36,false
面如土色,10,13,true
面若死灰,12,36,false
面色如土,16,26,false
面是背非,15,28,false
面是心非,15,28,false
面授机宜,3,49,false
面似靴皮,7,21,false
面无惭色,10,13,false
面无人色,10,13,false
面引廷争,21,32,false
面有菜色,10,13,false
面有难色,10,13,false
面谀背毁,16,40,false
面誉背非,15,28,false
面誉背毁,16,40,false
面折廷争,21,32,false
面折廷诤,0,11,false
面折庭争,21,32,false
面争庭论,20,23,false
苗而不秀,7,17,false
描龙绣凤,52,66,false
描神画鬼,37,50,false
描头画角,3,27,false
描写画角,3,27,false
渺不足道,56,64,false
渺渺茫茫,8,12,false
渺无人迹,0,50,false
渺无人烟,17,45,false
渺无人踪,0,3,false
渺无音信,18,27,false
渺无音讯,0,11,false
渺无影踪,0,3,false
渺无踪影,3,21,false
邈处歬视,41,86,false
邈如旷世,13,58,false
邈若河汉,2,18,false
邈若河山,70,84,false
邈若山河,40,53,false
邈以山河,40,53,false
妙不可言,118,146,false
妙处不传,19,25,false
妙绝时人,168,176,false
